"ENTREZID","SYMBOL"
"23635","SSBP2"
"284756","C20orf197"
"5332","PLCB4"
"26528","DAZAP1"
"115362","GBP5"
"2027","ENO3"
"64343","AZI2"
"7761","ZNF214"
"6549","SLC9A2"
"9780","PIEZO1"
"1728","NQO1"
"23142","DCUN1D4"
"51232","CRIM1"
"5917","RARS"
"728833","FAM72D"
"54575","UGT1A10"
"140707","BRI3BP"
"124641","OVCA2"
"10060","ABCC9"
"201931","TMEM192"
"90226","UCN2"
"1749","DLX5"
"1303","COL12A1"
"4796","TONSL"
"23478","SEC11A"
"56848","SPHK2"
"30832","ZNF354C"
"140825","NEURL2"
"171017","ZNF384"
"10120","ACTR1B"
"10915","TCERG1"
"7681","MKRN3"
"10487","CAP1"
"3814","KISS1"
"4068","SH2D1A"
"56903","PAPOLB"
"51208","CLDN18"
"8859","STK19"
"109","ADCY3"
"51093","RRNAD1"
"50626","CYHR1"
"390","RND3"
"9739","SETD1A"
"84446","BRSK1"
"276","AMY1A"
"90203","SNX21"
"2888","GRB14"
"22927","HABP4"
"23366","KIAA0895"
"389090","OR6B2"
"51119","SBDS"
"2055","CLN8"
"65985","AACS"
"25886","POC1A"
"338645","LUZP2"
"644041","C18orf63"
"130814","PQLC3"
"1080","CFTR"
"5395","PMS2"
"55174","INTS10"
"81550","TDRD3"
"2155","F7"
"339398","LINGO4"
"148741","ANKRD35"
"4211","MEIS1"
"345462","ZNF879"
"91603","ZNF830"
"3857","KRT9"
"23135","KDM6B"
"488","ATP2A2"
"7809","BSND"
"6519","SLC3A1"
"388753","COA6"
"26223","FBXL21"
"7049","TGFBR3"
"85014","TMEM141"
"55650","PIGV"
"22948","CCT5"
"955","ENTPD6"
"387316","VN1R10P"
"56165","TDRD1"
"51696","HECA"
"388007","SERPINA13P"
"3984","LIMK1"
"5675","PSG6"
"554313","HIST2H4B"
"85027","SMIM3"
"51163","DBR1"
"29901","SAC3D1"
"81894","SLC25A28"
"51097","SCCPDH"
"664","BNIP3"
"9885","OSBPL2"
"7409","VAV1"
"148254","ZNF555"
"1128","CHRM1"
"131583","FAM43A"
"389766","C9orf153"
"4869","NPM1"
"126205","NLRP8"
"127707","KLHDC7A"
"257629","ANKS4B"
"53826","FXYD6"
"400713","ZNF880"
"23563","CHST5"
"79024","SMIM2"
"55500","ETNK1"
"57412","AS3MT"
"29887","SNX10"
"2281","FKBP1B"
"375743","PTAR1"
"84276","NICN1"
"1759","DNM1"
"653505","PPIAL4A"
"79691","QTRT2"
"11198","SUPT16H"
"50617","ATP6V0A4"
"5962","RDX"
"3437","IFIT3"
"6185","RPN2"
"2342","FNTB"
"23475","QPRT"
"2939","GSTA2"
"83756","TAS1R3"
"115752","DIS3L"
"5981","RFC1"
"26240","FAM50B"
"654429","LRTM2"
"257194","NEGR1"
"57162","PELI1"
"10985","GCN1"
"5977","DPF2"
"22823","MTF2"
"8404","SPARCL1"
"22936","ELL2"
"900","CCNG1"
"440836","ODF3B"
"93426","SYCE1"
"284355","TPRX1"
"10556","RPP30"
"114814","GNRHR2"
"389072","PLEKHM3"
"641293","RPL21P19"
"10739","RFPL2"
"36","ACADSB"
"4736","RPL10A"
"374879","ZNF699"
"121274","ZNF641"
"170712","COX7B2"
"84641","MFSD14B"
"93621","MRFAP1"
"27090","ST6GALNAC4"
"89891","WDR34"
"7629","ZNF76"
"58517","RBM25"
"81629","TSSK3"
"312","ANXA13"
"7752","ZNF200"
"152100","CMC1"
"27321","TNRC17"
"11255","HRH3"
"219790","RTKN2"
"2764","GMFB"
"51715","RAB23"
"84661","DPY30"
"23173","METAP1"
"55288","RHOT1"
"5251","PHEX"
"222967","RSPH10B"
"89790","SIGLEC10"
"57379","AICDA"
"1808","DPYSL2"
"83987","CCDC8"
"4326","MMP17"
"29948","OSGIN1"
"124599","CD300LB"
"9987","HNRNPDL"
"4507","MTAP"
"25895","EEF1AKMT3"
"5997","RGS2"
"51554","ACKR4"
"10148","EBI3"
"7297","TYK2"
"283349","RASSF3"
"388558","ZNF808"
"55577","NAGK"
"79109","MAPKAP1"
"25862","USP49"
"7694","ZNF135"
"151827","LRRC34"
"11127","KIF3A"
"6618","SNAPC2"
"6433","SFSWAP"
"388344","RPL13P12"
"345193","LRIT3"
"51611","DPH5"
"256536","TCERG1L"
"2262","GPC5"
"2706","GJB2"
"29842","TFCP2L1"
"768211","RELL1"
"9967","THRAP3"
"256435","ST6GALNAC3"
"54780","NSMCE4A"
"22820","COPG1"
"55811","ADCY10"
"103","ADAR"
"23376","UFL1"
"54540","FAM193B"
"4753","NELL2"
"4053","LTBP2"
"29903","CCDC106"
"8364","HIST1H4C"
"26153","KIF26A"
"846","CASR"
"255426","RASGEF1C"
"11118","BTN3A2"
"6095","RORA"
"5525","PPP2R5A"
"54795","TRPM4"
"54363","HAO1"
"147409","DSG4"
"23166","STAB1"
"9266","CYTH2"
"6711","SPTBN1"
"114801","TMEM200A"
"84449","ZNF333"
"23210","JMJD6"
"57136","APMAP"
"170959","ZNF431"
"390067","OR52H1"
"7461","CLIP2"
"50999","TMED5"
"80704","SLC19A3"
"127066","OR14C36"
"23252","OTUD3"
"10549","PRDX4"
"64949","MRPS26"
"57192","MCOLN1"
"643008","SMIM5"
"23042","PDXDC1"
"390212","GPR152"
"284618","RUSC1-AS1"
"201232","SLC16A13"
"83933","HDAC10"
"57717","PCDHB16"
"51773","RSF1"
"22895","RPH3A"
"284358","MAMSTR"
"10881","ACTL7A"
"407","ARR3"
"23590","PDSS1"
"6041","RNASEL"
"283208","P4HA3"
"29851","ICOS"
"29074","MRPL18"
"60385","TSKS"
"7750","ZMYM2"
"401548","SNX30"
"64092","SAMSN1"
"64087","MCCC2"
"54823","SWT1"
"27120","DKKL1"
"23089","PEG10"
"2769","GNA15"
"401387","LRRD1"
"10188","TNK2"
"9353","SLIT2"
"56670","SUCNR1"
"4607","MYBPC3"
"284348","LYPD5"
"5531","PPP4C"
"7295","TXN"
"440184","CCDC196"
"158326","FREM1"
"27238","GPKOW"
"23544","SEZ6L"
"84695","LOXL3"
"728656","DMRTC1B"
"342898","SYCN"
"79843","FAM124B"
"10766","TOB2"
"9362","CPNE6"
"442721","LMOD2"
"132203","SNTN"
"5593","PRKG2"
"9610","RIN1"
"123720","WHAMM"
"23552","CDK20"
"171169","SPACA4"
"80022","MYO15B"
"2171","FABP5"
"55907","CMAS"
"657","BMPR1A"
"8794","TNFRSF10C"
"389834","LOC389834"
"56","ACRV1"
"59272","ACE2"
"54766","BTG4"
"5686","PSMA5"
"130367","SGPP2"
"7587","ZNF37A"
"25953","PNKD"
"345456","PFN3"
"4508","ATP6"
"56990","CDC42SE2"
"5896","RAG1"
"57524","CASKIN1"
"84103","C4orf17"
"29841","GRHL1"
"219","ALDH1B1"
"9125","CNOT9"
"643155","SMIM15"
"80852","GRIP2"
"2302","FOXJ1"
"7494","XBP1"
"80317","ZKSCAN3"
"5245","PHB"
"29881","NPC1L1"
"9407","TMPRSS11D"
"222487","ADGRG3"
"154467","CCDC167"
"9617","MTRF1"
"23163","GGA3"
"29883","CNOT7"
"3638","INSIG1"
"347487","CXorf66"
"2781","GNAZ"
"54981","NMRK1"
"9247","GCM2"
"1996","ELAVL4"
"1445","CSK"
"28985","MCTS1"
"7325","UBE2E2"
"8933","RTL8C"
"26503","SLC17A5"
"284273","ZADH2"
"26135","SERBP1"
"945","CD33"
"54921","CHTF8"
"81501","DCSTAMP"
"283652","SLC24A5"
"219968","OR5B21"
"3832","KIF11"
"128414","NKAIN4"
"203197","TMEM268"
"100631383","FAM47E-STBD1"
"200261","LINC00656"
"353332","KRTAP12-1"
"245711","SPDYA"
"259239","WFDC11"
"83447","SLC25A31"
"22920","KIFAP3"
"4150","MAZ"
"159119","HSFY2"
"201294","UNC13D"
"340385","ZNF517"
"390148","OR5W2"
"54431","DNAJC10"
"337867","UBAC2"
"7023","TFAP4"
"339345","NANOS2"
"8437","RASAL1"
"113452","TMEM54"
"401509","ZNF658B"
"22924","MAPRE3"
"90060","CCDC120"
"144501","KRT80"
"390110","ACCSL"
"9517","SPTLC2"
"9774","BCLAF1"
"8811","GALR2"
"55356","SLC22A15"
"9031","BAZ1B"
"23132","RAD54L2"
"124995","MRPL10"
"64168","NECAB1"
"677804","SNORA17A"
"7481","WNT11"
"4815","NINJ2"
"56928","SPPL2B"
"119682","OR51L1"
"51693","TRAPPC2L"
"56853","CELF4"
"54627","MAP10"
"84692","CCDC54"
"160298","C11orf42"
"23272","FAM208A"
"54626","HES2"
"440854","CAPN14"
"5211","PFKL"
"171177","RHOV"
"83719","YPEL3"
"84255","SLC37A3"
"167838","TXLNB"
"55025","FLJ20712"
"2322","FLT3"
"55502","HES6"
"376940","ZC3H6"
"284","ANGPT1"
"8099","CDK2AP1"
"54606","DDX56"
"91893","FDXACB1"
"55697","VAC14"
"130271","PLEKHH2"
"5695","PSMB7"
"27340","UTP20"
"10863","ADAM28"
"390053","OR52A4P"
"90410","IFT20"
"22906","TRAK1"
"126526","C19orf47"
"63901","FAM111A"
"440435","GPR179"
"7737","RNF113A"
"10072","DPP3"
"26249","KLHL3"
"4613","MYCN"
"87769","GGACT"
"23523","CABIN1"
"137797","LYPD2"
"55623","THUMPD1"
"116444","GRIN3B"
"29999","FSCN3"
"57343","ZNF304"
"728175","LINC02363"
"55326","AGPAT5"
"7499","XG"
"127064","OR2T12"
"55998","NXF5"
"10468","FST"
"7093","TLL2"
"389677","RBM12B"
"130013","ACMSD"
"22984","PDCD11"
"1763","DNA2"
"55295","KLHL26"
"30001","ERO1A"
"29125","C11orf21"
"374395","TMEM179B"
"81566","CSRNP2"
"2329","FMO4"
"27247","NFU1"
"144402","CPNE8"
"23536","ADAT1"
"64116","SLC39A8"
"2949","GSTM5"
"10901","DHRS4"
"3434","IFIT1"
"50616","IL22"
"210","ALAD"
"9401","RECQL4"
"1998","ELF2"
"91561","RPS2P40"
"120793","OR56A4"
"123207","C15orf40"
"51259","TMEM216"
"57406","ABHD6"
"4902","NRTN"
"885","CCK"
"121551","BTBD11"
"5303","PIN4"
"5982","RFC2"
"6642","SNX1"
"57019","CIAPIN1"
"57821","CCDC181"
"54958","TMEM160"
"5331","PLCB3"
"390054","OR52A5"
"121278","TPH2"
"23389","MED13L"
"56302","TRPV5"
"84759","PCGF1"
"55894","DEFB103B"
"10","NAT2"
"1431","CS"
"10266","RAMP2"
"166336","PRICKLE2"
"222235","FBXL13"
"6334","SCN8A"
"100037417","DDTL"
"2034","EPAS1"
"221120","ALKBH3"
"11149","BVES"
"10720","UGT2B11"
"10695","CNPY3"
"55350","VNN3"
"3918","LAMC2"
"8969","HIST1H2AG"
"727940","RHOXF2B"
"10223","GPA33"
"151195","CCNYL1"
"133","ADM"
"6868","ADAM17"
"2043","EPHA4"
"23435","TARDBP"
"9583","ENTPD4"
"2593","GAMT"
"23581","CASP14"
"113177","IZUMO4"
"160065","PATE1"
"56270","WDR45B"
"100128927","ZBTB42"
"79845","RNF122"
"5726","TAS2R38"
"122258","SPACA7"
"153527","ZMAT2"
"1551","CYP3A7"
"10888","GPR83"
"57578","UNC79"
"165904","XIRP1"
"528","ATP6V1C1"
"729603","LOC729603"
"246213","SLC17A8"
"8408","ULK1"
"729920","ISPD"
"55561","CDC42BPG"
"23547","LILRA4"
"1774","DNASE1L1"
"83894","TTC29"
"729264","TP53TG3D"
"57292","KIR2DL5A"
"7035","TFPI"
"57794","SUGP1"
"390916","NUDT19"
"143888","KDELC2"
"29947","DNMT3L"
"9131","AIFM1"
"64067","NPAS3"
"6374","CXCL5"
"2013","EMP2"
"147685","C19orf18"
"64180","DPEP3"
"57124","CD248"
"81577","GFOD2"
"114049","BUD23"
"10333","TLR6"
"2444","FRK"
"23288","IQCE"
"65109","UPF3B"
"30811","HUNK"
"3375","IAPP"
"51084","CRYL1"
"5463","POU6F1"
"390155","OR5T1"
"100130892","RPL7P32"
"245934","DEFB121"
"2793","GNGT2"
"5476","CTSA"
"79674","VEPH1"
"2767","GNA11"
"55616","ASAP3"
"254359","ZDHHC24"
"353288","KRT26"
"79714","CCDC51"
"161145","TMEM229B"
"2827","GPR3"
"10195","ALG3"
"254173","TTLL10"
"134","ADORA1"
"272","AMPD3"
"3846","KRTAP5-9"
"3952","LEP"
"84279","PRADC1"
"146225","CMTM2"
"84144","SYDE2"
"8209","C21orf33"
"8341","HIST1H2BN"
"7730","ZNF177"
"2003","ELK2AP"
"126859","AXDND1"
"84678","KDM2B"
"728825","LOC728825"
"283755","HERC2P3"
"51142","CHCHD2"
"2014","EMP3"
"93661","CAPZA3"
"94103","ORMDL3"
"54936","ADPRHL2"
"730","C7"
"11212","PLPBP"
"624","BDKRB2"
"245932","DEFB119"
"10826","FAXDC2"
"782","CACNB1"
"51132","RLIM"
"283237","TTC9C"
"55668","GPATCH2L"
"51386","EIF3L"
"6884","TAF13"
"6895","TARBP2"
"255725","OR52B2"
"22976","PAXIP1"
"2319","FLOT2"
"3977","LIFR"
"57152","SLURP1"
"81035","COLEC12"
"646603","C4orf51"
"112869","SGF29"
"1894","ECT2"
"1131","CHRM3"
"388566","ZNF470"
"4175","MCM6"
"137682","NDUFAF6"
"79473","OR52N1"
"503542","SPRN"
"57458","TMCC3"
"1521","CTSW"
"1415","CRYBB2"
"341640","FREM2"
"28834","IGLC7"
"401067","IQCF3"
"7189","TRAF6"
"54495","TMX3"
"79809","TTC21B"
"57819","LSM2"
"441518","RTL8B"
"23673","STX12"
"92483","LDHAL6B"
"440087","SMCO3"
"221303","FAM162B"
"3726","JUNB"
"79598","CEP97"
"51752","ERAP1"
"4207","BORCS8-MEF2B"
"55118","CRTAC1"
"10482","NXF1"
"7733","ZNF180"
"645832","SEBOX"
"51547","SIRT7"
"133690","CAPSL"
"83882","TSPAN10"
"10990","LILRB5"
"386684","KRTAP12-4"
"221442","ADCY10P1"
"8339","HIST1H2BG"
"25888","ZNF473"
"284422","SMIM24"
"152687","ZNF595"
"51318","MRPL35"
"221409","SPATS1"
"64220","STRA6"
"11179","ZNF277"
"58490","RPRD1B"
"7846","TUBA1A"
"56159","TEX11"
"5176","SERPINF1"
"2822","GPLD1"
"161931","ADAD2"
"554","AVPR2"
"339201","ASB16-AS1"
"54957","TXNL4B"
"149951","COMMD7"
"4238","MFAP3"
"22818","COPZ1"
"84720","PIGO"
"317772","HIST2H2AB"
"7748","ZNF195"
"1540","CYLD"
"4666","NACA"
"90353","CTU1"
"4600","MX2"
"9651","PLCH2"
"727830","SPATA31A3"
"90187","EMILIN3"
"146779","EFCAB3"
"54704","PDP1"
"84886","C1orf198"
"506","ATP5B"
"646409","DGAT2L7P"
"161779","PGBD4"
"64102","TNMD"
"85413","SLC22A16"
"57680","CHD8"
"125150","ZSWIM7"
"961","CD47"
"51512","GTSE1"
"205327","C2orf69"
"83873","GPR61"
"3860","KRT13"
"114794","ELFN2"
"84883","AIFM2"
"8517","IKBKG"
"27178","IL37"
"728492","SERF1B"
"3772","KCNJ15"
"10066","SCAMP2"
"10329","TMEM5"
"9668","ZNF432"
"55361","PI4K2A"
"90379","DCAF15"
"643836","ZFP62"
"151050","KANSL1L"
"100287898","TTC34"
"400954","EML6"
"2842","GPR19"
"225689","MAPK15"
"4820","NKTR"
"373863","DND1"
"56269","IRGC"
"921","CD5"
"164714","TTLL8"
"27042","DIEXF"
"2990","GUSB"
"23613","ZMYND8"
"5652","PRSS8"
"84515","MCM8"
"51043","ZBTB7B"
"10877","CFHR4"
"25855","BRMS1"
"6049","RNF6"
"4200","ME2"
"152940","C4orf45"
"10357","HMGB1P1"
"8200","GDF5"
"7156","TOP3A"
"653499","LGALS7B"
"286336","FAM78A"
"2823","GPM6A"
"83667","SESN2"
"8447","DOC2B"
"333926","PPM1J"
"80020","FOXRED2"
"81544","GDPD5"
"4236","MFAP1"
"283742","FAM98B"
"79734","KCTD17"
"2071","ERCC3"
"283820","NOMO2"
"64750","SMURF2"
"11172","INSL6"
"2802","GOLGA3"
"9849","ZNF518A"
"51114","ZDHHC9"
"677850","SNORD1C"
"8065","CUL5"
"55958","KLHL9"
"84677","DSCR8"
"5732","PTGER2"
"54913","RPP25"
"54929","TMEM161A"
"8725","URI1"
"3060","HCRT"
"92840","REEP6"
"353355","ZNF233"
"220202","ATOH7"
"9718","ECE2"
"79785","RERGL"
"4752","NEK3"
"10418","SPON1"
"3676","ITGA4"
"1117","CHI3L2"
"5283","PIGH"
"7572","ZNF24"
"23786","BCL2L13"
"5138","PDE2A"
"401992","OR2T2"
"2151","F2RL2"
"57326","PBXIP1"
"6366","CCL21"
"343641","TGM6"
"55188","RIC8B"
"738","VPS51"
"1184","CLCN5"
"10974","ADIRF"
"1432","MAPK14"
"6602","SMARCD1"
"3547","IGSF1"
"4677","NARS"
"124149","ANKRD26P1"
"158405","KIAA1958"
"4856","NOV"
"55247","NEIL3"
"139170","DCAF12L1"
"1594","CYP27B1"
"647309","GMNC"
"1911","PHC1"
"93978","CLEC6A"
"899","CCNF"
"5173","PDYN"
"3373","HYAL1"
"401993","OR2T5"
"57718","PPP4R4"
"115207","KCTD12"
"84141","EVA1A"
"79913","ACTR5"
"55083","KIF26B"
"7051","TGM1"
"29850","TRPM5"
"346007","EYS"
"339105","PRSS53"
"6332","SCN7A"
"344022","NOTO"
"84648","LCE3D"
"27020","NPTN"
"23138","N4BP3"
"171392","ZNF675"
"9123","SLC16A3"
"84542","KIAA1841"
"84246","MED10"
"3659","IRF1"
"163747","LEXM"
"4794","NFKBIE"
"55230","USP40"
"54765","TRIM44"
"353189","SLCO4C1"
"8508","NIPSNAP1"
"9120","SLC16A6"
"256356","GK5"
"255022","CALHM1"
"57683","ZDBF2"
"266812","NAP1L5"
"64089","SNX16"
"631","BFSP1"
"58160","NFE4"
"10013","HDAC6"
"11166","SOX21"
"9381","OTOF"
"54776","PPP1R12C"
"3466","IFNR"
"2047","EPHB1"
"54943","DNAJC28"
"10741","RBBP9"
"91452","ACBD5"
"30836","DNTTIP2"
"55144","LRRC8D"
"932","MS4A3"
"147664","ERVV-1"
"55968","NSFL1C"
"10002","NR2E3"
"84649","DGAT2"
"166793","ZBTB49"
"2298","FOXD4"
"9271","PIWIL1"
"23428","SLC7A8"
"57465","TBC1D24"
"767558","LUZP6"
"245939","DEFB128"
"81621","KAZALD1"
"57348","TTYH1"
"55660","PRPF40A"
"117195","MRGPRX3"
"155060","LOC155060"
"526","ATP6V1B2"
"10016","PDCD6"
"347902","AMIGO2"
"100132399","GAGE12D"
"7474","WNT5A"
"5420","PODXL"
"81558","FAM117A"
"1070","CETN3"
"23433","RHOQ"
"79647","AKIRIN1"
"5753","PTK6"
"130026","ICA1L"
"6015","RING1"
"656","BMP8B"
"55340","GIMAP5"
"23405","DICER1"
"757","TMEM50B"
"3600","IL15"
"7305","TYROBP"
"117177","RAB3IP"
"51422","PRKAG2"
"781","CACNA2D1"
"28978","TMEM14A"
"219855","SLC37A2"
"2633","GBP1"
"117194","MRGPRX2"
"26254","OPTC"
"79034","C7orf26"
"5536","PPP5C"
"4629","MYH11"
"55846","ITFG2"
"79852","EPHX3"
"64663","SPANXC"
"8315","BRAP"
"55867","SLC22A11"
"10752","CHL1"
"7166","TPH1"
"57103","TIGAR"
"91050","CCDC149"
"22835","ZFP30"
"342667","STAC2"
"55805","LRP2BP"
"643803","KRTAP24-1"
"391190","OR2L8"
"5511","PPP1R8"
"56673","C11orf16"
"5407","PNLIPRP1"
"23271","CAMSAP2"
"60487","TRMT11"
"219623","TMEM26"
"647099","RPL23AP42"
"112476","PRRT2"
"9325","TRIP4"
"285203","EOGT"
"541471","MIR4435-2HG"
"221833","SP8"
"26056","RAB11FIP5"
"7046","TGFBR1"
"2523","FUT1"
"145957","NRG4"
"84518","CNFN"
"54938","SARS2"
"250","ALPP"
"339291","LRRC30"
"1585","CYP11B2"
"4139","MARK1"
"26689","OR4D1"
"5458","POU4F2"
"729233","PRR20B"
"79646","PANK3"
"26154","ABCA12"
"5036","PA2G4"
"388818","KRTAP26-1"
"84872","ZC3H10"
"6780","STAU1"
"7392","USF2"
"3945","LDHB"
"114876","OSBPL1A"
"286530","P2RY8"
"57468","SLC12A5"
"89122","TRIM4"
"391365","SULT6B1"
"83695","RHNO1"
"142910","LIPJ"
"56970","ATXN7L3"
"8645","KCNK5"
"4496","MT1H"
"84811","BUD13"
"259","AMBP"
"513","ATP5D"
"128989","TANGO2"
"894","CCND2"
"4835","NQO2"
"9919","SEC16A"
"167","CRISP1"
"51379","CRLF3"
"2835","GPR12"
"80157","CWH43"
"352999","C6orf58"
"28973","MRPS18B"
"25983","NGDN"
"1063","CENPF"
"10252","SPRY1"
"79400","NOX5"
"1823","DSC1"
"53344","CHIC1"
"200895","DHFR2"
"90070","LACRT"
"347168","OR1J1"
"85460","ZNF518B"
"23414","ZFPM2"
"114928","GPRASP2"
"80174","DBF4B"
"54874","FNBP1L"
"10795","ZNF268"
"2524","FUT2"
"9472","AKAP6"
"54491","FAM105A"
"54207","KCNK10"
"340526","RTL5"
"226","ALDOA"
"3101","HK3"
"55626","AMBRA1"
"55966","AJAP1"
"1734","DIO2"
"1746","DLX2"
"30815","ST6GALNAC6"
"55841","WWC3"
"58496","LY6G5B"
"9308","CD83"
"440093","H3F3C"
"91351","DDX60L"
"9545","RAB3D"
"6478","SIAH2"
"221613","HIST1H2AA"
"10412","NSA2"
"5052","PRDX1"
"85509","MBD3L1"
"6192","RPS4Y1"
"245940","DEFB130A"
"205860","TRIML2"
"2934","GSN"
"23585","TMEM50A"
"8536","CAMK1"
"79177","ZNF576"
"49861","CLDN20"
"91392","ZNF502"
"80774","LIMD2"
"1047","CLGN"
"57118","CAMK1D"
"374407","DNAJB13"
"203562","TMEM31"
"84932","RAB2B"
"80129","CCDC170"
"57522","SRGAP1"
"391627","USP17L9P"
"400720","ZNF772"
"1608","DGKG"
"64083","GOLPH3"
"256987","SERINC5"
"83452","RAB33B"
"11078","TRIOBP"
"51631","LUC7L2"
"84132","USP42"
"146723","C17orf77"
"9918","NCAPD2"
"117583","PARD3B"
"11024","LILRA1"
"80000","GREB1L"
"51719","CAB39"
"7416","VDAC1"
"5436","POLR2G"
"22907","DHX30"
"7249","TSC2"
"448835","LCE6A"
"642954","RBBP4P1"
"401994","OR14I1"
"1359","CPA3"
"221150","SKA3"
"81616","ACSBG2"
"284018","C17orf58"
"4056","LTC4S"
"9695","EDEM1"
"79173","C19orf57"
"284323","ZNF780A"
"9855","FARP2"
"283316","CD163L1"
"51022","GLRX2"
"129521","NMS"
"7561","ZNF14"
"1981","EIF4G1"
"6606","SMN1"
"3291","HSD11B2"
"1102","RCBTB2"
"84221","SPATC1L"
"284207","METRNL"
"4702","NDUFA8"
"3975","LHX1"
"5611","DNAJC3"
"54931","TRMT10C"
"55291","PPP6R3"
"220929","ZNF438"
"404734","ANKHD1-EIF4EBP3"
"1188","CLCNKB"
"6416","MAP2K4"
"4940","OAS3"
"8732","RNGTT"
"342618","SLFN14"
"23118","TAB2"
"3235","HOXD9"
"80217","CFAP43"
"79317","OR4K5"
"80331","DNAJC5"
"80230","RUFY1"
"64127","NOD2"
"9935","MAFB"
"245930","DEFB116"
"202051","SPATA24"
"51185","CRBN"
"144193","AMDHD1"
"11055","ZPBP"
"79699","ZYG11B"
"4247","MGAT2"
"10324","KLHL41"
"3850","KRT3"
"9815","GIT2"
"9253","NUMBL"
"54749","EPDR1"
"7764","ZNF217"
"284252","KCTD1"
"9747","TCAF1"
"2184","FAH"
"27","ABL2"
"23152","CIC"
"6764","ST5"
"84461","NEURL4"
"57673","BEND3"
"121275","OR10AD1"
"387748","OR56B1"
"222659","PXT1"
"118460","EXOSC6"
"2906","GRIN2D"
"22932","POMZP3"
"389336","C5orf46"
"8639","AOC3"
"27095","TRAPPC3"
"84536","LINC01547"
"26693","OR2V1"
"3751","KCND2"
"26664","OR7C1"
"2204","FCAR"
"55847","CISD1"
"345","APOC3"
"11244","ZHX1"
"140578","CHODL"
"79501","OR4F5"
"9140","ATG12"
"55584","CHRNA9"
"441400","RAB1C"
"3257","HPS1"
"8092","ALX1"
"910","CD1B"
"2574","GAGE2C"
"23562","CLDN14"
"51702","PADI3"
"388333","SPDYE4"
"8357","HIST1H3H"
"58190","CTDSP1"
"64718","UNKL"
"22874","PLEKHA6"
"390201","OR10V1"
"18","ABAT"
"10007","GNPDA1"
"6882","TAF11"
"80013","MINDY3"
"7832","BTG2"
"29967","LRP12"
"8425","LTBP4"
"79980","DSN1"
"79919","C2orf54"
"647979","NORAD"
"1141","CHRNB2"
"387849","REP15"
"284904","SEC14L4"
"23063","WAPL"
"8471","IRS4"
"23232","TBC1D12"
"22918","CD93"
"7436","VLDLR"
"653188","GUSBP3"
"56931","DUS3L"
"5467","PPARD"
"8632","DNAH17"
"131601","TPRA1"
"143098","MPP7"
"10775","POP4"
"4618","MYF6"
"122622","ADSSL1"
"163479","FNDC7"
"4636","MYL5"
"29929","ALG6"
"333929","SNAI3"
"79170","PRR15L"
"4112","MAGEB1"
"57221","ARFGEF3"
"343477","HSP90B3P"
"2153","F5"
"6861","SYT5"
"90826","PRMT9"
"79731","NARS2"
"3192","HNRNPU"
"440026","TMEM41B"
"167555","FAM151B"
"55196","KIAA1551"
"23074","UHRF1BP1L"
"27143","PALD1"
"5013","OTX1"
"54934","KANSL2"
"344558","SH3RF3"
"23264","ZC3H7B"
"22798","LAMB4"
"84450","ZNF512"
"10512","SEMA3C"
"983","CDK1"
"59067","IL21"
"60678","EEFSEC"
"2215","FCGR3B"
"79632","FAM184A"
"55359","STYK1"
"9194","SLC16A7"
"80099","C7orf69"
"55892","MYNN"
"140894","CNBD2"
"10670","RRAGA"
"26137","ZBTB20"
"79847","MFSD13A"
"390066","OR52D1"
"81575","APOLD1"
"51019","WASHC3"
"163702","IFNLR1"
"4193","MDM2"
"11067","DEPP1"
"9465","AKAP7"
"26505","CNNM3"
"57634","EP400"
"25780","RASGRP3"
"79145","CHCHD7"
"55102","ATG2B"
"390538","OR4M2"
"118426","BORCS5"
"85442","KNDC1"
"79930","DOK3"
"114770","PGLYRP2"
"29100","TMEM208"
"4634","MYL3"
"684","BST2"
"286380","FOXD4L3"
"11068","CYB561D2"
"201514","ZNF584"
"399694","SHC4"
"219557","TEX47"
"28991","COMMD5"
"7552","ZNF711"
"57535","KIAA1324"
"6402","SELL"
"5655","KLK10"
"373861","HILS1"
"6118","RPA2"
"8353","HIST1H3E"
"115703","ARHGAP33"
"26061","HACL1"
"83872","HMCN1"
"57409","MIF4GD"
"23014","FBXO21"
"5979","RET"
"163351","GBP6"
"8270","LAGE3"
"10090","UST"
"768213","MIR671"
"6341","SCO1"
"8641","PCDHGB4"
"84918","LRP11"
"26206","SPAG8"
"55893","ZNF395"
"11313","LYPLA2"
"401399","PRRT4"
"8318","CDC45"
"84824","FCRLA"
"80196","RNF34"
"140467","ZNF358"
"5887","RAD23B"
"51361","HOOK1"
"3557","IL1RN"
"6509","SLC1A4"
"5626","PROP1"
"144097","C11orf84"
"2145","EZH1"
"3976","LIF"
"10451","VAV3"
"22802","CLCA4"
"288","ANK3"
"55107","ANO1"
"6000","RGS7"
"80739","MPIG6B"
"2974","GUCY1B2"
"25929","GEMIN5"
"8940","TOP3B"
"64063","PRSS22"
"80342","TRAF3IP3"
"6285","S100B"
"23332","CLASP1"
"26827","RNU6-1"
"23420","NOMO1"
"79841","AGBL2"
"4281","MID1"
"9466","IL27RA"
"26248","OR2K2"
"390883","OR7G3"
"51566","ARMCX3"
"390792","KRT39"
"161357","MDGA2"
"333","APLP1"
"55219","MACO1"
"84517","ACTRT3"
"51268","PIPOX"
"8790","FPGT"
"116093","DIRC1"
"57460","PPM1H"
"91653","BOC"
"9361","LONP1"
"4001","LMNB1"
