"SYMBOL","ENTREZID"
"SCGB3A2","117156"
"SCGN","10590"
"SCHIP1","29970"
"SCIN","85477"
"SCLY","51540"
"SCMH1","22955"
"SCML1","6322"
"SCML2","10389"
"SCML4","256380"
"SCN10A","6336"
"SCN11A","11280"
"SCN1A","6323"
"SCN1B","6324"
"SCN2A2",NA
"SCN2B","6327"
"SCN3A","6328"
"SCN3B","55800"
"SCN4A","6329"
"SCN4B","6330"
"SCN5A","6331"
"SCN7A","6332"
"SCN8A","6334"
"SCN9A","6335"
"SCNM1","79005"
"SCNN1A","6337"
"SCNN1B","6338"
"SCNN1D","6339"
"SCNN1G","6340"
"SCO1","6341"
"SCO2","9997"
"SCOC","60592"
"SCOTIN",NA
"SCP2","6342"
"SCPEP1","59342"
"SCRG1","11341"
"SCRIB","23513"
"SCRL",NA
"SCRN1","9805"
"SCRN2","90507"
"SCRN3","79634"
"SCRT1","83482"
"SCRT2","85508"
"SCT","6343"
"SCTR","6344"
"SCUBE1","80274"
"SCUBE2","57758"
"SCUBE3","222663"
"SCYE1",NA
"SCYL1","57410"
"SCYL1BP1",NA
"SCYL2","55681"
"SCYL3","57147"
"SDAD1","55153"
"SDC1","6382"
"SDC2","6383"
"SDC3","9672"
"SDC4","6385"
"SDC4P","376844"
"SDCBP","6386"
"SDCBP2","27111"
"SDCCAG1",NA
"SDCCAG10",NA
"SDCCAG3","10807"
"SDCCAG33",NA
"SDCCAG3L",NA
"SDCCAG8","10806"
"SDF2","6388"
"SDF2L1","23753"
"SDF4","51150"
"SDHA","6389"
"SDHAL2",NA
"SDHB","6390"
"SDHC","6391"
"SDHD","6392"
"SDK1","221935"
"SDK2","54549"
"SDPR",NA
"SDR-O",NA
"SDS","10993"
"SDSL","113675"
"SEC11L1",NA
"SEC11L2",NA
"SEC11L3",NA
"SEC13L1",NA
"SEC14L1","6397"
"SEC14L2","23541"
"SEC14L3","266629"
"SEC14L4","284904"
"SEC14L5","9717"
"SEC15L2",NA
"SEC22L1",NA
"SEC22L2",NA
"SEC22L3",NA
"SEC23A","10484"
"SEC23B","10483"
"SEC23IP","11196"
"SEC24A","10802"
"SEC24B","10427"
"SEC24C","9632"
"SEC24D","9871"
"SEC31L1",NA
"SEC31L2",NA
"SEC61A1","29927"
"SEC61A2","55176"
"SEC61B","10952"
"SEC61G","23480"
"SEC63","11231"
"SEC63D1",NA
"SECISBP2","79048"
"SECTM1","6398"
"SEDLP",NA
"SEH1L","81929"
"SEL1L","6400"
"SELE","6401"
"SELENBP1","8991"
"SELI",NA
"SELK",NA
"SELL","6402"
"SELM",NA
"SELP","6403"
"SELPLG","6404"
"SELS",NA
"SELT",NA
"SELV",NA
"SEMA3A","10371"
"SEMA3B","7869"
"SEMA3C","10512"
"SEMA3D","223117"
"SEMA3E","9723"
"SEMA3F","6405"
"SEMA3G","56920"
"SEMA4A","64218"
"SEMA4B","10509"
"SEMA4C","54910"
"SEMA4D","10507"
"SEMA4F","10505"
"SEMA4G","57715"
"SEMA5A","9037"
"SEMA5B","54437"
"SEMA6A","57556"
"SEMA6B","10501"
"SEMA6C","10500"
"SEMA6D","80031"
"SEMA7A","8482"
"SEMG1","6406"
"SEMG2","6407"
"SENP1","29843"
"SENP2","59343"
"SENP3","26168"
"SENP5","205564"
"SENP6","26054"
"SENP7","57337"
"SENP8","123228"
"SEPHS1","22929"
"SEPHS2","22928"
"SEPN1",NA
"SEPP1",NA
"septin 1",NA
"septin 10",NA
"septin 11",NA
"septin 2",NA
"septin 3",NA
"septin 4",NA
"septin 5",NA
"septin 6",NA
"septin 7",NA
"septin 8",NA
"septin 9",NA
"SEPW1",NA
"SEPX1",NA
"SERAC1","84947"
"SERBP1","26135"
"SERBP1P",NA
"SERF1A","8293"
"SERF1B","728492"
"SERF2","10169"
"SERGEF","26297"
"SERHL","94009"
"SERHL2","253190"
"SERINC1","57515"
"SERINC2","347735"
"SERINC3","10955"
"SERINC5","256987"
"SERP1","27230"
"SERPINA1","5265"
"SERPINA10","51156"
"SERPINA11","256394"
"SERPINA12","145264"
"SERPINA13",NA
"SERPINA2","390502"
"SERPINA3","12"
"SERPINA4","5267"
"SERPINA5","5104"
"SERPINA6","866"
"SERPINA7","6906"
"SERPINA9","327657"
"SERPINB1","1992"
"SERPINB10","5273"
"SERPINB11","89778"
"SERPINB12","89777"
"SERPINB13","5275"
"SERPINB2","5055"
"SERPINB3","6317"
"SERPINB4","6318"
"SERPINB5","5268"
"SERPINB6","5269"
"SERPINB7","8710"
"SERPINB8","5271"
"SERPINB9","5272"
"SERPINC1","462"
"SERPIND1","3053"
"SERPINE1","5054"
"SERPINE2","5270"
"SERPINF1","5176"
"SERPINF2","5345"
"SERPING1","710"
"SERPINH1","871"
"SERPINI1","5274"
"SERPINI2","5276"
"SERTAD1","29950"
"SERTAD2","9792"
"SERTAD3","29946"
"SERTAD4","56256"
"SESN1","27244"
"SESN2","83667"
"SESN3","143686"
"SESTD1","91404"
"SET","6418"
"SET07p",NA
"SETBP1","26040"
"SETD1A","9739"
"SETD1B","23067"
"SETD2","29072"
"SETD3","84193"
"SETD4","54093"
"SETD5","55209"
"SETD6","79918"
"SETD7","80854"
"SETD8",NA
"SETDB1","9869"
"SETDB2","83852"
"SETMAR","6419"
"SETX","23064"
"SEZ6","124925"
"SEZ6L","23544"
"SEZ6L2","26470"
"SF1","7536"
"SF3A1","10291"
"SF3A2","8175"
"SF3A3","10946"
"SF3B1","23451"
"SF3B14",NA
"SF3B2","10992"
"SF3B3","23450"
"SF3B4","10262"
"SF3B5","83443"
"SF4",NA
"SFI1","9814"
"SFMBT1","51460"
"SFMBT2","57713"
"SFN","2810"
"SFPQ","6421"
"SFRP1","6422"
"SFRP2","6423"
"SFRP4","6424"
"SFRP5","6425"
"SFRS1",NA
"SFRS10",NA
"SFRS11",NA
"SFRS12",NA
"SFRS14",NA
"SFRS15",NA
"SFRS16",NA
"SFRS2",NA
"SFRS2IP",NA
"SFRS3",NA
"SFRS4",NA
"SFRS5",NA
"SFRS6",NA
"SFRS7",NA
"SFRS8",NA
"SFRS9",NA
"SFT2D1","113402"
"SFT2D2","375035"
"SFT2D3","84826"
"SFTPA1","653509"
"SFTPA2","729238"
"SFTPB","6439"
"SFTPC","6440"
"SFTPD","6441"
"SFTPG",NA
"SFXN1","94081"
"SFXN2","118980"
"SFXN3","81855"
"SFXN4","119559"
"SFXN5","94097"
"SGCA","6442"
"SGCB","6443"
"SGCD","6444"
"SGCE","8910"
"SGCG","6445"
"SGCZ","137868"
"SGEF",NA
"SGIP1","84251"
"SGK",NA
"SGK2","10110"
"SGK3","23678"
"SGNE1",NA
"SGOL1",NA
"SGOL2",NA
"SGPL1","8879"
"SGPP1","81537"
"SGPP2","130367"
"SGSH","6448"
"SGTA","6449"
"SGTB","54557"
"SH2B",NA
"SH2BP1",NA
"SH2D1A","4068"
"SH2D1B","117157"
"SH2D2A","9047"
"SH2D3A","10045"
"SH2D3C","10044"
"SH2D4A","63898"
"SH2D4B","387694"
"SH3BGR","6450"
"SH3BGRL","6451"
"SH3BGRL2","83699"
"SH3BGRL3","83442"
"SH3BP1","23616"
"SH3BP2","6452"
"SH3BP4","23677"
"SH3BP5","9467"
"SH3BP5L","80851"
"SH3D19","152503"
"SH3GL1","6455"
"SH3GL2","6456"
"SH3GL3","6457"
"SH3GLB1","51100"
"SH3GLB2","56904"
"SH3GLP1",NA
"SH3GLP2",NA
"SH3GLP3",NA
"SH3KBP1","30011"
"SH3MD4",NA
"SH3PX3",NA
"SH3PXD2A","9644"
"SH3PXD2B","285590"
"SH3RF1","57630"
"SH3RF2","153769"
"SH3TC1","54436"
"SH3TC2","79628"
"SH3YL1","26751"
"SHANK1","50944"
"SHANK2","22941"
"SHANK3","85358"
"SHARPIN","81858"
"SHB","6461"
"SHBG","6462"
"SHC1","6464"
"SHC2","25759"
"SHC3","53358"
"SHC4","399694"
"SHCBP1","79801"
"SHCL1",NA
"SHD","56961"
"SHE","126669"
"SHF","90525"
"SHFM1",NA
"SHFM3P1",NA
"SHH","6469"
"SHKBP1","92799"
"SHMT1","6470"
"SHMT2","6472"
"SHOC2","8036"
"SHOX","6473"
"SHOX2","6474"
"SHPRH","257218"
"SHQ1","55164"
"SHRM",NA
"SI","6476"
"SIAE","54414"
"SIAH1","6477"
"SIAH2","6478"
"SIAHBP1",NA
"SIDT1","54847"
"SIDT2","51092"
"SIGIRR","59307"
"SIGLEC1","6614"
"SIGLEC10","89790"
"SIGLEC11","114132"
"SIGLEC12","89858"
"SIGLEC5","8778"
"SIGLEC6","946"
"SIGLEC7","27036"
"SIGLEC8","27181"
"SIGLEC9","27180"
"SIGLECP1",NA
"SIGLECP3",NA
"SIKE",NA
"SIL1","64374"
"SILV",NA
"SIM1","6492"
"SIM2","6493"
"SIN3A","25942"
"SIN3B","23309"
"SIP1",NA
"SIPA1","6494"
"SIPA1L1","26037"
"SIPA1L2","57568"
"SIPA1L3","23094"
"SIRPB1","10326"
"SIRPB2","284759"
"SIRPD","128646"
"SIRPG","55423"
"SIRT1","23411"
"SIRT2","22933"
"SIRT3","23410"
"SIRT4","23409"
"SIRT5","23408"
"SIRT6","51548"
"SIRT7","51547"
"SIT1","27240"
"SITPEC",NA
"SIVA",NA
"SIX1","6495"
"SIX2","10736"
"SIX3","6496"
"SIX4","51804"
"SIX5","147912"
"SIX6","4990"
"SKI","6497"
"SKIL","6498"
"SKIP",NA
"SKIV2L","6499"
"SKIV2L2","23517"
"SKP1A",NA
"SKP2","6502"
"SLA","6503"
"SLA/LP",NA
"SLA2","84174"
"SLAMF1","6504"
"SLAMF6","114836"
"SLAMF7","57823"
"SLAMF8","56833"
"SLAMF9","89886"
"SLBP","7884"
"SLC10A1","6554"
"SLC10A2","6555"
"SLC10A3","8273"
"SLC10A4","201780"
"SLC10A5","347051"
"SLC10A6","345274"
"SLC11A1","6556"
"SLC11A2","4891"
"SLC12A1","6557"
"SLC12A2","6558"
"SLC12A3","6559"
"SLC12A4","6560"
"SLC12A5","57468"
"SLC12A6","9990"
"SLC12A7","10723"
"SLC12A8","84561"
"SLC12A9","56996"
"SLC13A1","6561"
"SLC13A2","9058"
"SLC13A3","64849"
"SLC13A4","26266"
"SLC13A5","284111"
"SLC14A1","6563"
"SLC14A2","8170"
"SLC15A1","6564"
"SLC15A2","6565"
"SLC15A3","51296"
"SLC15A4","121260"
"SLC16A1","6566"
"SLC16A10","117247"
"SLC16A11","162515"
"SLC16A12","387700"
"SLC16A13","201232"
"SLC16A14","151473"
"SLC16A2","6567"
"SLC16A3","9123"
"SLC16A4","9122"
"SLC16A5","9121"
"SLC16A6","9120"
"SLC16A7","9194"
"SLC16A8","23539"
"SLC16A9","220963"
"SLC17A1","6568"
"SLC17A2","10246"
"SLC17A3","10786"
"SLC17A4","10050"
"SLC17A5","26503"
"SLC17A6","57084"
"SLC17A7","57030"
"SLC17A8","246213"
"SLC18A1","6570"
"SLC18A2","6571"
"SLC18A3","6572"
"SLC19A1","6573"
"SLC19A2","10560"
"SLC19A3","80704"
"SLC1A1","6505"
"SLC1A2","6506"
"SLC1A3","6507"
"SLC1A4","6509"
"SLC1A5","6510"
"SLC1A6","6511"
"SLC1A7","6512"
"SLC20A1","6574"
"SLC20A2","6575"
"SLC22A1","6580"
"SLC22A10","387775"
"SLC22A11","55867"
"SLC22A12","116085"
"SLC22A13","9390"
"SLC22A14","9389"
"SLC22A15","55356"
"SLC22A16","85413"
"SLC22A17","51310"
"SLC22A18","5002"
"SLC22A18AS","5003"
"SLC22A2","6582"
"SLC22A3","6581"
"SLC22A4","6583"
"SLC22A5","6584"
"SLC22A6","9356"
"SLC22A7","10864"
"SLC22A8","9376"
"SLC22A9","114571"
"SLC23A1","9963"
"SLC23A2","9962"
"SLC23A3","151295"
"SLC24A1","9187"
"SLC24A2","25769"
"SLC24A3","57419"
"SLC24A4","123041"
"SLC24A5","283652"
"SLC24A6",NA
"SLC25A1","6576"
"SLC25A10","1468"
"SLC25A11","8402"
"SLC25A12","8604"
"SLC25A13","10165"
"SLC25A14","9016"
"SLC25A15","10166"
"SLC25A16","8034"
"SLC25A17","10478"
"SLC25A18","83733"
"SLC25A19","60386"
"SLC25A2","83884"
"SLC25A20","788"
"SLC25A21","89874"
"SLC25A22","79751"
"SLC25A23","79085"
"SLC25A24","29957"
"SLC25A25","114789"
"SLC25A26","115286"
"SLC25A27","9481"
"SLC25A28","81894"
"SLC25A29","123096"
"SLC25A3","5250"
"SLC25A30","253512"
"SLC25A31","83447"
"SLC25A32","81034"
"SLC25A34","284723"
"SLC25A35","399512"
"SLC25A36","55186"
"SLC25A37","51312"
"SLC25A4","291"
"SLC25A5","292"
"SLC25A6","293"
"SLC26A1","10861"
"SLC26A10","65012"
"SLC26A11","284129"
"SLC26A2","1836"
"SLC26A3","1811"
"SLC26A4","5172"
"SLC26A5","375611"
"SLC26A6","65010"
"SLC26A7","115111"
"SLC26A8","116369"
"SLC26A9","115019"
"SLC27A1","376497"
"SLC27A2","11001"
"SLC27A3","11000"
"SLC27A4","10999"
"SLC27A5","10998"
"SLC27A6","28965"
"SLC28A1","9154"
"SLC28A2","9153"
"SLC28A3","64078"
"SLC29A1","2030"
"SLC29A2","3177"
"SLC29A3","55315"
"SLC29A4","222962"
"SLC2A1","6513"
"SLC2A10","81031"
"SLC2A11","66035"
"SLC2A12","154091"
"SLC2A13","114134"
"SLC2A14","144195"
"SLC2A2","6514"
"SLC2A3","6515"
"SLC2A4","6517"
"SLC2A4RG","56731"
"SLC2A5","6518"
"SLC2A6","11182"
"SLC2A7","155184"
"SLC2A8","29988"
"SLC2A9","56606"
"SLC30A1","7779"
"SLC30A10","55532"
"SLC30A2","7780"
"SLC30A3","7781"
"SLC30A4","7782"
"SLC30A5","64924"
"SLC30A6","55676"
"SLC30A7","148867"
"SLC30A8","169026"
"SLC30A9","10463"
"SLC31A1","1317"
"SLC31A2","1318"
"SLC32A1","140679"
"SLC33A1","9197"
"SLC34A1","6569"
"SLC34A2","10568"
"SLC34A3","142680"
"SLC35A1","10559"
"SLC35A2","7355"
"SLC35A3","23443"
"SLC35A4","113829"
"SLC35A5","55032"
"SLC35B1","10237"
"SLC35B2","347734"
"SLC35B3","51000"
"SLC35B4","84912"
"SLC35C1","55343"
"SLC35C2","51006"
"SLC35D1","23169"
"SLC35D2","11046"
"SLC35D3","340146"
"SLC35E1","79939"
"SLC35E2","9906"
"SLC35E3","55508"
"SLC35E4","339665"
"SLC35F1","222553"
"SLC35F2","54733"
"SLC35F3","148641"
"SLC35F4","341880"
"SLC35F5","80255"
"SLC36A1","206358"
"SLC36A2","153201"
"SLC36A3","285641"
"SLC36A4","120103"
"SLC37A1","54020"
"SLC37A2","219855"
"SLC37A3","84255"
"SLC37A4","2542"
"SLC38A1","81539"
"SLC38A2","54407"
"SLC38A3","10991"
"SLC38A4","55089"
"SLC38A5","92745"
"SLC38A6","145389"
"SLC39A1","27173"
"SLC39A10","57181"
"SLC39A11","201266"
"SLC39A12","221074"
"SLC39A13","91252"
"SLC39A14","23516"
"SLC39A2","29986"
"SLC39A3","29985"
"SLC39A4","55630"
"SLC39A5","283375"
"SLC39A6","25800"
"SLC39A7","7922"
"SLC39A8","64116"
"SLC39A9","55334"
"SLC3A1","6519"
"SLC3A2","6520"
"SLC40A1","30061"
"SLC41A1","254428"
"SLC41A2","84102"
"SLC41A3","54946"
"SLC43A1","8501"
"SLC43A2","124935"
"SLC43A3","29015"
"SLC44A1","23446"
"SLC44A2","57153"
"SLC44A3","126969"
"SLC44A4","80736"
"SLC44A5","204962"
"SLC45A1","50651"
"SLC45A2","51151"
"SLC45A3","85414"
"SLC45A4","57210"
"SLC4A1","6521"
"SLC4A10","57282"
"SLC4A11","83959"
"SLC4A1AP","22950"
"SLC4A2","6522"
"SLC4A3","6508"
"SLC4A4","8671"
"SLC4A5","57835"
"SLC4A7","9497"
"SLC4A8","9498"
"SLC4A9","83697"
"SLC5A1","6523"
"SLC5A10","125206"
"SLC5A11","115584"
"SLC5A12","159963"
"SLC5A2","6524"
"SLC5A3","6526"
"SLC5A4","6527"
"SLC5A5","6528"
"SLC5A6","8884"
"SLC5A7","60482"
"SLC5A8","160728"
"SLC5A9","200010"
"SLC6A1","6529"
"SLC6A11","6538"
"SLC6A12","6539"
"SLC6A13","6540"
"SLC6A14","11254"
"SLC6A15","55117"
"SLC6A16","28968"
"SLC6A17","388662"
"SLC6A18","348932"
"SLC6A19","340024"
"SLC6A2","6530"
"SLC6A20","54716"
"SLC6A3","6531"
"SLC6A4","6532"
"SLC6A5","9152"
"SLC6A6","6533"
"SLC6A7","6534"
"SLC6A8","6535"
"SLC6A9","6536"
"SLC7A1","6541"
"SLC7A10","56301"
"SLC7A11","23657"
"SLC7A13","157724"
"SLC7A14","57709"
"SLC7A2","6542"
"SLC7A3","84889"
"SLC7A4","6545"
"SLC7A5","8140"
"SLC7A6","9057"
"SLC7A6OS","84138"
"SLC7A7","9056"
"SLC7A8","23428"
"SLC7A9","11136"
"SLC8A1","6546"
"SLC8A2","6543"
"SLC8A3","6547"
"SLC9A1","6548"
"SLC9A10",NA
"SLC9A11",NA
"SLC9A2","6549"
"SLC9A3","6550"
"SLC9A3R1","9368"
"SLC9A3R2","9351"
"SLC9A4","389015"
"SLC9A5","6553"
"SLC9A6","10479"
"SLC9A7","84679"
"SLC9A8","23315"
"SLC9A9","285195"
"SLCO1A2","6579"
"SLCO1B1","10599"
"SLCO1B3","28234"
"SLCO1C1","53919"
"SLCO2A1","6578"
"SLCO2B1","11309"
"SLCO3A1","28232"
"SLCO4A1","28231"
"SLCO4C1","353189"
"SLCO5A1","81796"
"SLCO6A1","133482"
"SLD5",NA
"SLFN5","162394"
"SLIC1",NA
"SLIT1","6585"
"SLIT2","9353"
"SLIT3","6586"
"SLITL2",NA
"SLITRK1","114798"
"SLITRK2","84631"
"SLITRK3","22865"
"SLITRK4","139065"
"SLITRK5","26050"
"SLITRK6","84189"
"SLK","9748"
"SLMAP","7871"
"SLN","6588"
"SLPI","6590"
"SLTM","79811"
"SLU7","10569"
"SLURP1","57152"
"SMA3",NA
"SMA4","11039"
"SMA5","11042"
"SMAD1","4086"
"SMAD2","4087"
"SMAD3","4088"
"SMAD4","4089"
"SMAD5","4090"
"SMAD6","4091"
"SMAD7","4092"
"SMAD9","4093"
"SMAF1",NA
"SMAP",NA
"SMAP1","60682"
"SMAP1L",NA
"SMARCA1","6594"
"SMARCA2","6595"
"SMARCA3",NA
"SMARCA4","6597"
"SMARCA5","8467"
"SMARCAD1","56916"
"SMARCAL1","50485"
"SMARCB1","6598"
"SMARCC1","6599"
"SMARCC2","6601"
"SMARCD1","6602"
"SMARCD2","6603"
"SMARCD3","6604"
"SMARCE1","6605"
"SMBP",NA
"SMC1L1",NA
"SMC1L2",NA
"SMC2L1",NA
"SMC4L1",NA
"SMC5L1",NA
"SMC6L1",NA
"SMCHD1","23347"
"SMCP","4184"
"SMCR2","105371564"
"SMCR3",NA
"SMCR4",NA
"SMCR5","140771"
"SMCR6","140772"
"SMCR7",NA
"SMCR8","140775"
"SMCX",NA
"SMCY",NA
"SMEK2",NA
"SMG1","23049"
"SMG5","23381"
"SMG6","23293"
"SMG7","9887"
"SMN1","6606"
"SMN2","6607"
"SMNDC1","10285"
"SMO","6608"
"SMOC1","64093"
"SMOC2","64094"
"SMOX","54498"
"SMPD1","6609"
"SMPD2","6610"
"SMPD3","55512"
"SMPDL3A","10924"
"SMPDL3B","27293"
"SMPX","23676"
"SMR3A","26952"
"SMR3B","10879"
"SMS","6611"
"SMTN","6525"
"SMTNL1","219537"
"SMU1","55234"
"SMUG1","23583"
"SMURF1","57154"
"SMURF2","64750"
"SMYD1","150572"
"SMYD2","56950"
"SMYD3","64754"
"SMYD4","114826"
"SMYD5","10322"
"SNAG1",NA
"SNAI1","6615"
"SNAI2","6591"
"SNAI3","333929"
"SNAP23","8773"
"SNAP25","6616"
"SNAP29","9342"
"SNAP91","9892"
"SNAPAP",NA
"SNAPC1","6617"
"SNAPC2","6618"
"SNAPC3","6619"
"SNAPC4","6621"
"SNAPC5","10302"
"SNCA","6622"
"SNCAIP","9627"
"SNCB","6620"
"SNCG","6623"
"SND1","27044"
"SNED1","25992"
"SNF1LK",NA
"SNF1LK2",NA
"SNF8","11267"
"SNFT",NA
"SNIP",NA
"SNIP1","79753"
"SNN","8303"
"SNPH","9751"
"SNRK","54861"
"SNRP70",NA
"SNRPA","6626"
"SNRPA1","6627"
"SNRPB","6628"
"SNRPB2","6629"
"SNRPC","6631"
"SNRPD1","6632"
"SNRPD2","6633"
"SNRPD3","6634"
"SNRPE","6635"
"SNRPEL1",NA
"SNRPF","6636"
"SNRPG","6637"
"SNRPN","6638"
"SNTA1","6640"
"SNTB1","6641"
"SNTB2","6645"
"SNTG1","54212"
"SNTG2","54221"
"SNURF","8926"
"SNW1","22938"
"SNX1","6642"
"SNX10","29887"
"SNX11","29916"
"SNX12","29934"
"SNX13","23161"
"SNX14","57231"
"SNX15","29907"
"SNX16","64089"
"SNX17","9784"
"SNX19","399979"
"SNX2","6643"
"SNX22","79856"
"SNX24","28966"
"SNX25","83891"
"SNX26",NA
"SNX27","81609"
"SNX3","8724"
"SNX4","8723"
"SNX5","27131"
"SNX6","58533"
"SNX7","51375"
"SNX8","29886"
"SNX9","51429"
"SOAT1","6646"
"SOAT2","8435"
"SOCS1","8651"
"SOCS2","8835"
"SOCS3","9021"
"SOCS4","122809"
"SOCS5","9655"
"SOCS6","9306"
"SOCS7","30837"
"SOD1","6647"
"SOD2","6648"
"SOD3","6649"
"SOLH",NA
"SON","6651"
"SORBS1","10580"
"SORBS2","8470"
"SORBS3","10174"
"SORCS1","114815"
"SORCS2","57537"
"SORCS3","22986"
"SORD","6652"
"SORDL",NA
"SORL1","6653"
"SORT1","6272"
"SOS1","6654"
"SOS2","6655"
"SOST","50964"
"SOSTDC1","25928"
"SOX1","6656"
"SOX10","6663"
"SOX11","6664"
"SOX12","6666"
"SOX13","9580"
"SOX14","8403"
"SOX15","6665"
"SOX17","64321"
"SOX18","54345"
"SOX2","6657"
"SOX21","11166"
"SOX2OT",NA
"SOX3","6658"
"SOX30","11063"
"SOX4","6659"
"SOX5","6660"
"SOX6","55553"
"SOX7","83595"
"SOX8","30812"
"SOX9","6662"
"SP1","6667"
"SP100","6672"
"SP110","3431"
"SP140","11262"
"SP2","6668"
"SP3","6670"
"SP4","6671"
"SP5","389058"
"SP6","80320"
"SP7","121340"
"SP8","221833"
"SPA17","53340"
"SPACA1","81833"
"SPACA3","124912"
"SPACA4","171169"
"SPAG1","6674"
"SPAG10",NA
"SPAG11",NA
"SPAG16","79582"
"SPAG17","200162"
"SPAG4","6676"
"SPAG4L",NA
"SPAG5","10615"
"SPAG6","9576"
"SPAG7","9552"
"SPAG8","26206"
"SPAG9","9043"
"SPAM1","6677"
"SPANX-N3",NA
"SPANXA1","30014"
"SPANXA2","728712"
"SPANXB1","728695"
"SPANXB2",NA
"SPANXC","64663"
"SPANXD","64648"
"SPANXE",NA
"SPANXF1",NA
"SPAR",NA
"SPARC","6678"
"SPARCL1","8404"
"SPAST","6683"
"SPATA1","100505741"
"SPATA12","353324"
"SPATA13","221178"
"SPATA16","83893"
"SPATA18","132671"
"SPATA19","219938"
"SPATA2","9825"
"SPATA20","64847"
"SPATA21","374955"
"SPATA22","84690"
"SPATA3","130560"
"SPATA4","132851"
"SPATA5","166378"
"SPATA5L1","79029"
"SPATA6","54558"
"SPATA7","55812"
"SPATA8","145946"
"SPATA9","83890"
"SPATC1","375686"
"SPATS1","221409"
"SPATS2","65244"
"SPBC24",NA
"SPBC25",NA
"SPCS1","28972"
"SPCS2","9789"
"SPCS2P",NA
"SPCS3","60559"
"SPDEF","25803"
"SPDY1",NA
"SPECC1","92521"
"SPEN","23013"
"SPESP1","246777"
"SPFH1",NA
"SPFH2",NA
"SPG20",NA
"SPG21","51324"
"SPG3A",NA
"SPG7","6687"
"SPHAR","10638"
"SPHK1","8877"
"SPHK2","56848"
"SPI1","6688"
"SPIB","6689"
"SPIC","121599"
"SPIN",NA
"SPIN1","10927"
"SPIN2",NA
"SPIN3","169981"
"SPINK1","6690"
"SPINK2","6691"
"SPINK4","27290"
"SPINK5","11005"
"SPINK5L3",NA
"SPINK7","84651"
"SPINLW1",NA
"SPINT1","6692"
"SPINT2","10653"
"SPINT4","391253"
"SPIRE1","56907"
"SPIRE2","84501"
"SPN","6693"
"SPO11","23626"
"SPOCD1","90853"
"SPOCK1","6695"
"SPOCK2","9806"
"SPOCK3","50859"
"SPON1","10418"
"SPON2","10417"
"SPOP","8405"
"SPP1","6696"
"SPP2","6694"
"SPPL2A","84888"
"SPPL2B","56928"
"SPPL3","121665"
"SPR","6697"
"SPRED1","161742"
"SPRED2","200734"
"SPRED3","399473"
"SPRR1A","6698"
"SPRR1B","6699"
"SPRR2A","6700"
"SPRR2B","6701"
"SPRR2C","6702"
"SPRR2D","6703"
"SPRR2E","6704"
"SPRR2F","6705"
"SPRR2G","6706"
"SPRR3","6707"
"SPRR4","163778"
"SPRY1","10252"
"SPRY2","10253"
"SPRY3","10251"
"SPRY4","81848"
"SPRYD3","84926"
"SPSB1","80176"
"SPSB2","84727"
"SPSB3","90864"
"SPSB4","92369"
"SPTA1","6708"
"SPTAN1","6709"
"SPTB","6710"
"SPTBN1","6711"
"SPTBN2","6712"
"SPTBN4","57731"
"SPTBN5","51332"
"SPTLC1","10558"
"SPTLC2","9517"
"SPTLC2L",NA
"SPTY2D1","144108"
"SPZ1","84654"
"SQLE","6713"
"SQRDL",NA
"SQSTM1","8878"
"SR-A1",NA
"SR140",NA
"SRA1","10011"
"SRC","6714"
"SRCAP","10847"
"SRCRB4D",NA
"SRD5A1","6715"
"SRD5A2","6716"
"SRD5A2L",NA
"SRD5A2L2",NA
"SREBF1","6720"
"SREBF2","6721"
"SRF","6722"
"SRFBP1","153443"
"SRGAP1","57522"
"SRGAP2","23380"
"SRGAP3","9901"
"SRI","6717"
"SRL","6345"
"SRM","6723"
"SRMS","6725"
"SRP14","6727"
"SRP19","6728"
"SRP46",NA
"SRP54","6729"
"SRP68","6730"
"SRP72","6731"
"SRP9","6726"
"SRPK1","6732"
"SRPK2","6733"
"SRPR",NA
"SRPRB","58477"
"SRPX","8406"
"SRPX2","27286"
"SRR","63826"
"SRRM1","10250"
"SRRM2","23524"
"SRrp35",NA
"SRXN1","140809"
"SRY","6736"
"SS18","6760"
"SS18L1","26039"
"SS18L2","51188"
"SSB","6741"
"SSBP1","6742"
"SSBP2","23635"
"SSBP3","23648"
"SSBP4","170463"
"SSFA2","6744"
"SSH1","54434"
"SSH2","85464"
"SSH3","54961"
"SSNA1","8636"
"SSPN","8082"
"SSPO","23145"
"SSR1","6745"
"SSR2","6746"
"SSR3","6747"
"SSR4","6748"
"SSRP1","6749"
"SSSCA1","10534"
"SST","6750"
"SSTR1","6751"
"SSTR2","6752"
"SSTR3","6753"
"SSTR4","6754"
"SSTR5","6755"
"SSU72","29101"
"SSX1","6756"
"SSX2","6757"
"SSX2IP","117178"
"SSX3","10214"
"SSX4","6759"
"SSX5","6758"
"SSX6","280657"
"SSX7","280658"
"SSX8","280659"
"SSX9","280660"
"ST13","6767"
"ST14","6768"
"ST18","9705"
"ST3GAL1","6482"
"ST3GAL2","6483"
"ST3GAL3","6487"
"ST3GAL4","6484"
"ST3GAL5","8869"
"ST3GAL6","10402"
"ST5","6764"
"ST6GAL1","6480"
"ST6GAL2","84620"
"ST6GALNAC1","55808"
"ST6GALNAC2","10610"
"ST6GALNAC3","256435"
"ST6GALNAC4","27090"
"ST6GALNAC5","81849"
"ST6GALNAC6","30815"
"ST7","7982"
